maxD_in,tOff_in,sdD_in,constant_in
100,3000,20.5,0.008888888888888889
100,3000,20.5,0.009444444444444445
100,3000,20.5,0.01
100,3000,30.25,0.005
100,3000,30.25,0.005555555555555556
100,3000,30.25,0.006111111111111111
100,3000,30.25,0.006666666666666666
100,3000,30.25,0.007222222222222222
100,3000,30.25,0.0077777777777777776
100,3000,30.25,0.008333333333333333
100,3000,30.25,0.008888888888888889
100,3000,30.25,0.009444444444444445
100,3000,30.25,0.01
100,3000,40.0,0.005
100,3000,40.0,0.005555555555555556
100,3000,40.0,0.006111111111111111
100,3000,40.0,0.006666666666666666
100,3000,40.0,0.007222222222222222
100,3000,40.0,0.0077777777777777776
100,3000,40.0,0.008333333333333333
100,3000,40.0,0.008888888888888889
100,3000,40.0,0.009444444444444445
100,3000,40.0,0.01
100,4000,1.0,0.005
100,4000,1.0,0.005555555555555556
100,4000,1.0,0.006111111111111111
100,4000,1.0,0.006666666666666666
100,4000,1.0,0.007222222222222222
100,4000,1.0,0.0077777777777777776
100,4000,1.0,0.008333333333333333
100,4000,1.0,0.008888888888888889
100,4000,1.0,0.009444444444444445
100,4000,1.0,0.01
100,4000,10.75,0.005
100,4000,10.75,0.005555555555555556
100,4000,10.75,0.006111111111111111
100,4000,10.75,0.006666666666666666
100,4000,10.75,0.007222222222222222
100,4000,10.75,0.0077777777777777776
100,4000,10.75,0.008333333333333333
100,4000,10.75,0.008888888888888889
100,4000,10.75,0.009444444444444445
100,4000,10.75,0.01
100,4000,20.5,0.005
100,4000,20.5,0.005555555555555556
100,4000,20.5,0.006111111111111111
100,4000,20.5,0.006666666666666666
100,4000,20.5,0.007222222222222222
100,4000,20.5,0.0077777777777777776
100,4000,20.5,0.008333333333333333
100,4000,20.5,0.008888888888888889
100,4000,20.5,0.009444444444444445
100,4000,20.5,0.01
100,4000,30.25,0.005
100,4000,30.25,0.005555555555555556
100,4000,30.25,0.006111111111111111
100,4000,30.25,0.006666666666666666
100,4000,30.25,0.007222222222222222
100,4000,30.25,0.0077777777777777776
100,4000,30.25,0.008333333333333333
100,4000,30.25,0.008888888888888889
100,4000,30.25,0.009444444444444445
100,4000,30.25,0.01
100,4000,40.0,0.005
100,4000,40.0,0.005555555555555556
100,4000,40.0,0.006111111111111111
100,4000,40.0,0.006666666666666666
100,4000,40.0,0.007222222222222222
100,4000,40.0,0.0077777777777777776
100,4000,40.0,0.008333333333333333
100,4000,40.0,0.008888888888888889
100,4000,40.0,0.009444444444444445
100,4000,40.0,0.01
100,5000,1.0,0.005
100,5000,1.0,0.005555555555555556
100,5000,1.0,0.006111111111111111
100,5000,1.0,0.006666666666666666
100,5000,1.0,0.007222222222222222
100,5000,1.0,0.0077777777777777776
100,5000,1.0,0.008333333333333333
100,5000,1.0,0.008888888888888889
100,5000,1.0,0.009444444444444445
100,5000,1.0,0.01
100,5000,10.75,0.005
100,5000,10.75,0.005555555555555556
100,5000,10.75,0.006111111111111111
100,5000,10.75,0.006666666666666666
100,5000,10.75,0.007222222222222222
100,5000,10.75,0.0077777777777777776
100,5000,10.75,0.008333333333333333
100,5000,10.75,0.008888888888888889
100,5000,10.75,0.009444444444444445
100,5000,10.75,0.01
100,5000,20.5,0.005
100,5000,20.5,0.005555555555555556
100,5000,20.5,0.006111111111111111
100,5000,20.5,0.006666666666666666
100,5000,20.5,0.007222222222222222
100,5000,20.5,0.0077777777777777776
100,5000,20.5,0.008333333333333333
100,5000,20.5,0.008888888888888889
100,5000,20.5,0.009444444444444445
100,5000,20.5,0.01
100,5000,30.25,0.005
100,5000,30.25,0.005555555555555556
100,5000,30.25,0.006111111111111111
100,5000,30.25,0.006666666666666666
100,5000,30.25,0.007222222222222222
100,5000,30.25,0.0077777777777777776
100,5000,30.25,0.008333333333333333
100,5000,30.25,0.008888888888888889
100,5000,30.25,0.009444444444444445
100,5000,30.25,0.01
100,5000,40.0,0.005
100,5000,40.0,0.005555555555555556
100,5000,40.0,0.006111111111111111
100,5000,40.0,0.006666666666666666
100,5000,40.0,0.007222222222222222
100,5000,40.0,0.0077777777777777776
100,5000,40.0,0.008333333333333333
100,5000,40.0,0.008888888888888889
100,5000,40.0,0.009444444444444445
100,5000,40.0,0.01
100,6000,1.0,0.005
100,6000,1.0,0.005555555555555556
100,6000,1.0,0.006111111111111111
100,6000,1.0,0.006666666666666666
100,6000,1.0,0.007222222222222222
100,6000,1.0,0.0077777777777777776
100,6000,1.0,0.008333333333333333
100,6000,1.0,0.008888888888888889
100,6000,1.0,0.009444444444444445
100,6000,1.0,0.01
100,6000,10.75,0.005
100,6000,10.75,0.005555555555555556
100,6000,10.75,0.006111111111111111
100,6000,10.75,0.006666666666666666
100,6000,10.75,0.007222222222222222
100,6000,10.75,0.0077777777777777776
100,6000,10.75,0.008333333333333333
100,6000,10.75,0.008888888888888889
100,6000,10.75,0.009444444444444445
100,6000,10.75,0.01
100,6000,20.5,0.005
100,6000,20.5,0.005555555555555556
100,6000,20.5,0.006111111111111111
100,6000,20.5,0.006666666666666666
100,6000,20.5,0.007222222222222222
100,6000,20.5,0.0077777777777777776
100,6000,20.5,0.008333333333333333
100,6000,20.5,0.008888888888888889
100,6000,20.5,0.009444444444444445
100,6000,20.5,0.01
100,6000,30.25,0.005
100,6000,30.25,0.005555555555555556
100,6000,30.25,0.006111111111111111
100,6000,30.25,0.006666666666666666
100,6000,30.25,0.007222222222222222
100,6000,30.25,0.0077777777777777776
100,6000,30.25,0.008333333333333333
100,6000,30.25,0.008888888888888889
100,6000,30.25,0.009444444444444445
100,6000,30.25,0.01
100,6000,40.0,0.005
100,6000,40.0,0.005555555555555556
100,6000,40.0,0.006111111111111111
100,6000,40.0,0.006666666666666666
100,6000,40.0,0.007222222222222222
100,6000,40.0,0.0077777777777777776
100,6000,40.0,0.008333333333333333
100,6000,40.0,0.008888888888888889
100,6000,40.0,0.009444444444444445
100,6000,40.0,0.01
100,7000,1.0,0.005
100,7000,1.0,0.005555555555555556
100,7000,1.0,0.006111111111111111
100,7000,1.0,0.006666666666666666
100,7000,1.0,0.007222222222222222
100,7000,1.0,0.0077777777777777776
100,7000,1.0,0.008333333333333333
100,7000,1.0,0.008888888888888889
100,7000,1.0,0.009444444444444445
100,7000,1.0,0.01
100,7000,10.75,0.005
100,7000,10.75,0.005555555555555556
100,7000,10.75,0.006111111111111111
100,7000,10.75,0.006666666666666666
100,7000,10.75,0.007222222222222222
100,7000,10.75,0.0077777777777777776
100,7000,10.75,0.008333333333333333
100,7000,10.75,0.008888888888888889
100,7000,10.75,0.009444444444444445
100,7000,10.75,0.01
100,7000,20.5,0.005
100,7000,20.5,0.005555555555555556
100,7000,20.5,0.006111111111111111
100,7000,20.5,0.006666666666666666
100,7000,20.5,0.007222222222222222
100,7000,20.5,0.0077777777777777776
100,7000,20.5,0.008333333333333333
100,7000,20.5,0.008888888888888889
100,7000,20.5,0.009444444444444445
100,7000,20.5,0.01
100,7000,30.25,0.005
100,7000,30.25,0.005555555555555556
100,7000,30.25,0.006111111111111111
100,7000,30.25,0.006666666666666666
100,7000,30.25,0.007222222222222222
100,7000,30.25,0.0077777777777777776
100,7000,30.25,0.008333333333333333
100,7000,30.25,0.008888888888888889
100,7000,30.25,0.009444444444444445
100,7000,30.25,0.01
100,7000,40.0,0.005
100,7000,40.0,0.005555555555555556
100,7000,40.0,0.006111111111111111
100,7000,40.0,0.006666666666666666
100,7000,40.0,0.007222222222222222
100,7000,40.0,0.0077777777777777776
100,7000,40.0,0.008333333333333333
100,7000,40.0,0.008888888888888889
100,7000,40.0,0.009444444444444445
100,7000,40.0,0.01
100,8000,1.0,0.005
100,8000,1.0,0.005555555555555556
100,8000,1.0,0.006111111111111111
100,8000,1.0,0.006666666666666666
100,8000,1.0,0.007222222222222222
100,8000,1.0,0.0077777777777777776
100,8000,1.0,0.008333333333333333
100,8000,1.0,0.008888888888888889
100,8000,1.0,0.009444444444444445
100,8000,1.0,0.01
100,8000,10.75,0.005
100,8000,10.75,0.005555555555555556
100,8000,10.75,0.006111111111111111
100,8000,10.75,0.006666666666666666
100,8000,10.75,0.007222222222222222
100,8000,10.75,0.0077777777777777776
100,8000,10.75,0.008333333333333333
100,8000,10.75,0.008888888888888889
100,8000,10.75,0.009444444444444445
100,8000,10.75,0.01
100,8000,20.5,0.005
100,8000,20.5,0.005555555555555556
100,8000,20.5,0.006111111111111111
100,8000,20.5,0.006666666666666666
100,8000,20.5,0.007222222222222222
100,8000,20.5,0.0077777777777777776
100,8000,20.5,0.008333333333333333
100,8000,20.5,0.008888888888888889
100,8000,20.5,0.009444444444444445
100,8000,20.5,0.01
100,8000,30.25,0.005
100,8000,30.25,0.005555555555555556
100,8000,30.25,0.006111111111111111
100,8000,30.25,0.006666666666666666
100,8000,30.25,0.007222222222222222
100,8000,30.25,0.0077777777777777776
100,8000,30.25,0.008333333333333333
100,8000,30.25,0.008888888888888889
100,8000,30.25,0.009444444444444445
100,8000,30.25,0.01
100,8000,40.0,0.005
100,8000,40.0,0.005555555555555556
100,8000,40.0,0.006111111111111111
100,8000,40.0,0.006666666666666666
100,8000,40.0,0.007222222222222222
100,8000,40.0,0.0077777777777777776
100,8000,40.0,0.008333333333333333
100,8000,40.0,0.008888888888888889
100,8000,40.0,0.009444444444444445
100,8000,40.0,0.01
100,9000,1.0,0.005
100,9000,1.0,0.005555555555555556
100,9000,1.0,0.006111111111111111
100,9000,1.0,0.006666666666666666
100,9000,1.0,0.007222222222222222
100,9000,1.0,0.0077777777777777776
100,9000,1.0,0.008333333333333333
100,9000,1.0,0.008888888888888889
100,9000,1.0,0.009444444444444445
100,9000,1.0,0.01
100,9000,10.75,0.005
100,9000,10.75,0.005555555555555556
100,9000,10.75,0.006111111111111111
100,9000,10.75,0.006666666666666666
100,9000,10.75,0.007222222222222222
100,9000,10.75,0.0077777777777777776
100,9000,10.75,0.008333333333333333
100,9000,10.75,0.008888888888888889
100,9000,10.75,0.009444444444444445
100,9000,10.75,0.01
100,9000,20.5,0.005
100,9000,20.5,0.005555555555555556
100,9000,20.5,0.006111111111111111
100,9000,20.5,0.006666666666666666
100,9000,20.5,0.007222222222222222
100,9000,20.5,0.0077777777777777776
100,9000,20.5,0.008333333333333333
100,9000,20.5,0.008888888888888889
100,9000,20.5,0.009444444444444445
100,9000,20.5,0.01
100,9000,30.25,0.005
100,9000,30.25,0.005555555555555556
100,9000,30.25,0.006111111111111111
100,9000,30.25,0.006666666666666666
100,9000,30.25,0.007222222222222222
100,9000,30.25,0.0077777777777777776
100,9000,30.25,0.008333333333333333
100,9000,30.25,0.008888888888888889
100,9000,30.25,0.009444444444444445
100,9000,30.25,0.01
100,9000,40.0,0.005
100,9000,40.0,0.005555555555555556
100,9000,40.0,0.006111111111111111
100,9000,40.0,0.006666666666666666
100,9000,40.0,0.007222222222222222
100,9000,40.0,0.0077777777777777776
100,9000,40.0,0.008333333333333333
100,9000,40.0,0.008888888888888889
100,9000,40.0,0.009444444444444445
100,9000,40.0,0.01
100,10000,1.0,0.005
100,10000,1.0,0.005555555555555556
100,10000,1.0,0.006111111111111111
100,10000,1.0,0.006666666666666666
100,10000,1.0,0.007222222222222222
100,10000,1.0,0.0077777777777777776
100,10000,1.0,0.008333333333333333
100,10000,1.0,0.008888888888888889
100,10000,1.0,0.009444444444444445
100,10000,1.0,0.01
100,10000,10.75,0.005
100,10000,10.75,0.005555555555555556
100,10000,10.75,0.006111111111111111
100,10000,10.75,0.006666666666666666
100,10000,10.75,0.007222222222222222
100,10000,10.75,0.0077777777777777776
100,10000,10.75,0.008333333333333333
100,10000,10.75,0.008888888888888889
100,10000,10.75,0.009444444444444445
100,10000,10.75,0.01
100,10000,20.5,0.005
100,10000,20.5,0.005555555555555556
100,10000,20.5,0.006111111111111111
100,10000,20.5,0.006666666666666666
100,10000,20.5,0.007222222222222222
100,10000,20.5,0.0077777777777777776
100,10000,20.5,0.008333333333333333
100,10000,20.5,0.008888888888888889
100,10000,20.5,0.009444444444444445
100,10000,20.5,0.01
100,10000,30.25,0.005
100,10000,30.25,0.005555555555555556
100,10000,30.25,0.006111111111111111
100,10000,30.25,0.006666666666666666
100,10000,30.25,0.007222222222222222
100,10000,30.25,0.0077777777777777776
100,10000,30.25,0.008333333333333333
100,10000,30.25,0.008888888888888889
100,10000,30.25,0.009444444444444445
100,10000,30.25,0.01
100,10000,40.0,0.005
100,10000,40.0,0.005555555555555556
100,10000,40.0,0.006111111111111111
100,10000,40.0,0.006666666666666666
100,10000,40.0,0.007222222222222222
100,10000,40.0,0.0077777777777777776
100,10000,40.0,0.008333333333333333
100,10000,40.0,0.008888888888888889
100,10000,40.0,0.009444444444444445
100,10000,40.0,0.01
215,1000,1.0,0.005
215,1000,1.0,0.005555555555555556
215,1000,1.0,0.006111111111111111
215,1000,1.0,0.006666666666666666
215,1000,1.0,0.007222222222222222
215,1000,1.0,0.0077777777777777776
215,1000,1.0,0.008333333333333333
215,1000,1.0,0.008888888888888889
215,1000,1.0,0.009444444444444445
215,1000,1.0,0.01
215,1000,10.75,0.005
215,1000,10.75,0.005555555555555556
215,1000,10.75,0.006111111111111111
215,1000,10.75,0.006666666666666666
215,1000,10.75,0.007222222222222222
215,1000,10.75,0.0077777777777777776
215,1000,10.75,0.008333333333333333
215,1000,10.75,0.008888888888888889
215,1000,10.75,0.009444444444444445
215,1000,10.75,0.01
215,1000,20.5,0.005
215,1000,20.5,0.005555555555555556
215,1000,20.5,0.006111111111111111
215,1000,20.5,0.006666666666666666
215,1000,20.5,0.007222222222222222
215,1000,20.5,0.0077777777777777776
215,1000,20.5,0.008333333333333333
215,1000,20.5,0.008888888888888889
215,1000,20.5,0.009444444444444445
215,1000,20.5,0.01
215,1000,30.25,0.005
215,1000,30.25,0.005555555555555556
215,1000,30.25,0.006111111111111111
215,1000,30.25,0.006666666666666666
215,1000,30.25,0.007222222222222222
215,1000,30.25,0.0077777777777777776
215,1000,30.25,0.008333333333333333
215,1000,30.25,0.008888888888888889
215,1000,30.25,0.009444444444444445
215,1000,30.25,0.01
215,1000,40.0,0.005
215,1000,40.0,0.005555555555555556
215,1000,40.0,0.006111111111111111
215,1000,40.0,0.006666666666666666
215,1000,40.0,0.007222222222222222
215,1000,40.0,0.0077777777777777776
215,1000,40.0,0.008333333333333333
215,1000,40.0,0.008888888888888889
215,1000,40.0,0.009444444444444445
215,1000,40.0,0.01
215,2000,1.0,0.005
215,2000,1.0,0.005555555555555556
215,2000,1.0,0.006111111111111111
215,2000,1.0,0.006666666666666666
215,2000,1.0,0.007222222222222222
215,2000,1.0,0.0077777777777777776
215,2000,1.0,0.008333333333333333
215,2000,1.0,0.008888888888888889
215,2000,1.0,0.009444444444444445
215,2000,1.0,0.01
215,2000,10.75,0.005
215,2000,10.75,0.005555555555555556
215,2000,10.75,0.006111111111111111
215,2000,10.75,0.006666666666666666
215,2000,10.75,0.007222222222222222
215,2000,10.75,0.0077777777777777776
215,2000,10.75,0.008333333333333333
215,2000,10.75,0.008888888888888889
215,2000,10.75,0.009444444444444445
215,2000,10.75,0.01
215,2000,20.5,0.005
215,2000,20.5,0.005555555555555556
215,2000,20.5,0.006111111111111111
215,2000,20.5,0.006666666666666666
215,2000,20.5,0.007222222222222222
215,2000,20.5,0.0077777777777777776
215,2000,20.5,0.008333333333333333
215,2000,20.5,0.008888888888888889
215,2000,20.5,0.009444444444444445
215,2000,20.5,0.01
215,2000,30.25,0.005
215,2000,30.25,0.005555555555555556
215,2000,30.25,0.006111111111111111
215,2000,30.25,0.006666666666666666
215,2000,30.25,0.007222222222222222
215,2000,30.25,0.0077777777777777776
215,2000,30.25,0.008333333333333333
215,2000,30.25,0.008888888888888889
215,2000,30.25,0.009444444444444445
215,2000,30.25,0.01
215,2000,40.0,0.005
215,2000,40.0,0.005555555555555556
215,2000,40.0,0.006111111111111111
215,2000,40.0,0.006666666666666666
215,2000,40.0,0.007222222222222222
215,2000,40.0,0.0077777777777777776
215,2000,40.0,0.008333333333333333
215,2000,40.0,0.008888888888888889
215,2000,40.0,0.009444444444444445
215,2000,40.0,0.01
215,3000,1.0,0.005
215,3000,1.0,0.005555555555555556
215,3000,1.0,0.006111111111111111
215,3000,1.0,0.006666666666666666
215,3000,1.0,0.007222222222222222
215,3000,1.0,0.0077777777777777776
215,3000,1.0,0.008333333333333333
215,3000,1.0,0.008888888888888889
215,3000,1.0,0.009444444444444445
215,3000,1.0,0.01
215,3000,10.75,0.005
215,3000,10.75,0.005555555555555556
215,3000,10.75,0.006111111111111111
215,3000,10.75,0.006666666666666666
215,3000,10.75,0.007222222222222222
215,3000,10.75,0.0077777777777777776
215,3000,10.75,0.008333333333333333
215,3000,10.75,0.008888888888888889
215,3000,10.75,0.009444444444444445
215,3000,10.75,0.01
215,3000,20.5,0.005
215,3000,20.5,0.005555555555555556
215,3000,20.5,0.006111111111111111
215,3000,20.5,0.006666666666666666
215,3000,20.5,0.007222222222222222
215,3000,20.5,0.0077777777777777776
215,3000,20.5,0.008333333333333333
215,3000,20.5,0.008888888888888889
215,3000,20.5,0.009444444444444445
215,3000,20.5,0.01
215,3000,30.25,0.005
215,3000,30.25,0.005555555555555556
215,3000,30.25,0.006111111111111111
215,3000,30.25,0.006666666666666666
215,3000,30.25,0.007222222222222222
215,3000,30.25,0.0077777777777777776
215,3000,30.25,0.008333333333333333
215,3000,30.25,0.008888888888888889
215,3000,30.25,0.009444444444444445
215,3000,30.25,0.01
215,3000,40.0,0.005
215,3000,40.0,0.005555555555555556
215,3000,40.0,0.006111111111111111
215,3000,40.0,0.006666666666666666
215,3000,40.0,0.007222222222222222
215,3000,40.0,0.0077777777777777776
215,3000,40.0,0.008333333333333333
215,3000,40.0,0.008888888888888889
215,3000,40.0,0.009444444444444445
215,3000,40.0,0.01
215,4000,1.0,0.005
215,4000,1.0,0.005555555555555556
215,4000,1.0,0.006111111111111111
215,4000,1.0,0.006666666666666666
215,4000,1.0,0.007222222222222222
215,4000,1.0,0.0077777777777777776
215,4000,1.0,0.008333333333333333
215,4000,1.0,0.008888888888888889
215,4000,1.0,0.009444444444444445
215,4000,1.0,0.01
215,4000,10.75,0.005
215,4000,10.75,0.005555555555555556
215,4000,10.75,0.006111111111111111
215,4000,10.75,0.006666666666666666
215,4000,10.75,0.007222222222222222
215,4000,10.75,0.0077777777777777776
215,4000,10.75,0.008333333333333333
215,4000,10.75,0.008888888888888889
215,4000,10.75,0.009444444444444445
215,4000,10.75,0.01
215,4000,20.5,0.005
215,4000,20.5,0.005555555555555556
215,4000,20.5,0.006111111111111111
215,4000,20.5,0.006666666666666666
215,4000,20.5,0.007222222222222222
215,4000,20.5,0.0077777777777777776
215,4000,20.5,0.008333333333333333
215,4000,20.5,0.008888888888888889
215,4000,20.5,0.009444444444444445
215,4000,20.5,0.01
215,4000,30.25,0.005
215,4000,30.25,0.005555555555555556
215,4000,30.25,0.006111111111111111
215,4000,30.25,0.006666666666666666
215,4000,30.25,0.007222222222222222
215,4000,30.25,0.0077777777777777776
215,4000,30.25,0.008333333333333333
215,4000,30.25,0.008888888888888889
215,4000,30.25,0.009444444444444445
215,4000,30.25,0.01
215,4000,40.0,0.005
215,4000,40.0,0.005555555555555556
215,4000,40.0,0.006111111111111111
215,4000,40.0,0.006666666666666666
215,4000,40.0,0.007222222222222222
215,4000,40.0,0.0077777777777777776
215,4000,40.0,0.008333333333333333
215,4000,40.0,0.008888888888888889
215,4000,40.0,0.009444444444444445
215,4000,40.0,0.01
215,5000,1.0,0.005
215,5000,1.0,0.005555555555555556
215,5000,1.0,0.006111111111111111
215,5000,1.0,0.006666666666666666
215,5000,1.0,0.007222222222222222
215,5000,1.0,0.0077777777777777776
215,5000,1.0,0.008333333333333333
215,5000,1.0,0.008888888888888889
215,5000,1.0,0.009444444444444445
215,5000,1.0,0.01
215,5000,10.75,0.005
215,5000,10.75,0.005555555555555556
215,5000,10.75,0.006111111111111111
215,5000,10.75,0.006666666666666666
215,5000,10.75,0.007222222222222222
215,5000,10.75,0.0077777777777777776
215,5000,10.75,0.008333333333333333
215,5000,10.75,0.008888888888888889
215,5000,10.75,0.009444444444444445
215,5000,10.75,0.01
215,5000,20.5,0.005
215,5000,20.5,0.005555555555555556
215,5000,20.5,0.006111111111111111
215,5000,20.5,0.006666666666666666
215,5000,20.5,0.007222222222222222
215,5000,20.5,0.0077777777777777776
215,5000,20.5,0.008333333333333333
215,5000,20.5,0.008888888888888889
215,5000,20.5,0.009444444444444445
215,5000,20.5,0.01
215,5000,30.25,0.005
215,5000,30.25,0.005555555555555556
215,5000,30.25,0.006111111111111111
215,5000,30.25,0.006666666666666666
215,5000,30.25,0.007222222222222222
215,5000,30.25,0.0077777777777777776
215,5000,30.25,0.008333333333333333
215,5000,30.25,0.008888888888888889
215,5000,30.25,0.009444444444444445
215,5000,30.25,0.01
215,5000,40.0,0.005
215,5000,40.0,0.005555555555555556
215,5000,40.0,0.006111111111111111
215,5000,40.0,0.006666666666666666
215,5000,40.0,0.007222222222222222
215,5000,40.0,0.0077777777777777776
215,5000,40.0,0.008333333333333333
215,5000,40.0,0.008888888888888889
215,5000,40.0,0.009444444444444445
215,5000,40.0,0.01
215,6000,1.0,0.005
215,6000,1.0,0.005555555555555556
215,6000,1.0,0.006111111111111111
215,6000,1.0,0.006666666666666666
215,6000,1.0,0.007222222222222222
215,6000,1.0,0.0077777777777777776
215,6000,1.0,0.008333333333333333
215,6000,1.0,0.008888888888888889
215,6000,1.0,0.009444444444444445
215,6000,1.0,0.01
215,6000,10.75,0.005
215,6000,10.75,0.005555555555555556
215,6000,10.75,0.006111111111111111
215,6000,10.75,0.006666666666666666
215,6000,10.75,0.007222222222222222
215,6000,10.75,0.0077777777777777776
215,6000,10.75,0.008333333333333333
215,6000,10.75,0.008888888888888889
215,6000,10.75,0.009444444444444445
215,6000,10.75,0.01
215,6000,20.5,0.005
215,6000,20.5,0.005555555555555556
215,6000,20.5,0.006111111111111111
215,6000,20.5,0.006666666666666666
215,6000,20.5,0.007222222222222222
215,6000,20.5,0.0077777777777777776
215,6000,20.5,0.008333333333333333
215,6000,20.5,0.008888888888888889
215,6000,20.5,0.009444444444444445
215,6000,20.5,0.01
215,6000,30.25,0.005
215,6000,30.25,0.005555555555555556
215,6000,30.25,0.006111111111111111
215,6000,30.25,0.006666666666666666
215,6000,30.25,0.007222222222222222
215,6000,30.25,0.0077777777777777776
215,6000,30.25,0.008333333333333333
215,6000,30.25,0.008888888888888889
215,6000,30.25,0.009444444444444445
215,6000,30.25,0.01
215,6000,40.0,0.005
215,6000,40.0,0.005555555555555556
215,6000,40.0,0.006111111111111111
215,6000,40.0,0.006666666666666666
215,6000,40.0,0.007222222222222222
215,6000,40.0,0.0077777777777777776
215,6000,40.0,0.008333333333333333
215,6000,40.0,0.008888888888888889
215,6000,40.0,0.009444444444444445
215,6000,40.0,0.01
215,7000,1.0,0.005
215,7000,1.0,0.005555555555555556
215,7000,1.0,0.006111111111111111
215,7000,1.0,0.006666666666666666
215,7000,1.0,0.007222222222222222
215,7000,1.0,0.0077777777777777776
215,7000,1.0,0.008333333333333333
215,7000,1.0,0.008888888888888889
215,7000,1.0,0.009444444444444445
215,7000,1.0,0.01
215,7000,10.75,0.005
215,7000,10.75,0.005555555555555556
215,7000,10.75,0.006111111111111111
215,7000,10.75,0.006666666666666666
215,7000,10.75,0.007222222222222222
215,7000,10.75,0.0077777777777777776
215,7000,10.75,0.008333333333333333
215,7000,10.75,0.008888888888888889
215,7000,10.75,0.009444444444444445
215,7000,10.75,0.01
215,7000,20.5,0.005
215,7000,20.5,0.005555555555555556
215,7000,20.5,0.006111111111111111
215,7000,20.5,0.006666666666666666
215,7000,20.5,0.007222222222222222
215,7000,20.5,0.0077777777777777776
215,7000,20.5,0.008333333333333333
215,7000,20.5,0.008888888888888889
215,7000,20.5,0.009444444444444445
215,7000,20.5,0.01
215,7000,30.25,0.005
215,7000,30.25,0.005555555555555556
215,7000,30.25,0.006111111111111111
215,7000,30.25,0.006666666666666666
215,7000,30.25,0.007222222222222222
215,7000,30.25,0.0077777777777777776
215,7000,30.25,0.008333333333333333
215,7000,30.25,0.008888888888888889
215,7000,30.25,0.009444444444444445
215,7000,30.25,0.01
215,7000,40.0,0.005
215,7000,40.0,0.005555555555555556
215,7000,40.0,0.006111111111111111
215,7000,40.0,0.006666666666666666
215,7000,40.0,0.007222222222222222
215,7000,40.0,0.0077777777777777776
215,7000,40.0,0.008333333333333333
215,7000,40.0,0.008888888888888889
215,7000,40.0,0.009444444444444445
215,7000,40.0,0.01
215,8000,1.0,0.005
215,8000,1.0,0.005555555555555556
215,8000,1.0,0.006111111111111111
215,8000,1.0,0.006666666666666666
215,8000,1.0,0.007222222222222222
215,8000,1.0,0.0077777777777777776
215,8000,1.0,0.008333333333333333
215,8000,1.0,0.008888888888888889
215,8000,1.0,0.009444444444444445
215,8000,1.0,0.01
215,8000,10.75,0.005
215,8000,10.75,0.005555555555555556
215,8000,10.75,0.006111111111111111
215,8000,10.75,0.006666666666666666
215,8000,10.75,0.007222222222222222
215,8000,10.75,0.0077777777777777776
215,8000,10.75,0.008333333333333333
215,8000,10.75,0.008888888888888889
215,8000,10.75,0.009444444444444445
215,8000,10.75,0.01
215,8000,20.5,0.005
215,8000,20.5,0.005555555555555556
215,8000,20.5,0.006111111111111111
215,8000,20.5,0.006666666666666666
215,8000,20.5,0.007222222222222222
215,8000,20.5,0.0077777777777777776
215,8000,20.5,0.008333333333333333
215,8000,20.5,0.008888888888888889
215,8000,20.5,0.009444444444444445
215,8000,20.5,0.01
215,8000,30.25,0.005
215,8000,30.25,0.005555555555555556
215,8000,30.25,0.006111111111111111
215,8000,30.25,0.006666666666666666
215,8000,30.25,0.007222222222222222
215,8000,30.25,0.0077777777777777776
215,8000,30.25,0.008333333333333333
215,8000,30.25,0.008888888888888889
215,8000,30.25,0.009444444444444445
215,8000,30.25,0.01
215,8000,40.0,0.005
215,8000,40.0,0.005555555555555556
215,8000,40.0,0.006111111111111111
215,8000,40.0,0.006666666666666666
215,8000,40.0,0.007222222222222222
215,8000,40.0,0.0077777777777777776
215,8000,40.0,0.008333333333333333
215,8000,40.0,0.008888888888888889
215,8000,40.0,0.009444444444444445
215,8000,40.0,0.01
215,9000,1.0,0.005
215,9000,1.0,0.005555555555555556
215,9000,1.0,0.006111111111111111
215,9000,1.0,0.006666666666666666
215,9000,1.0,0.007222222222222222
215,9000,1.0,0.0077777777777777776
215,9000,1.0,0.008333333333333333
215,9000,1.0,0.008888888888888889
215,9000,1.0,0.009444444444444445
215,9000,1.0,0.01
215,9000,10.75,0.005
215,9000,10.75,0.005555555555555556
215,9000,10.75,0.006111111111111111
215,9000,10.75,0.006666666666666666
215,9000,10.75,0.007222222222222222
215,9000,10.75,0.0077777777777777776
215,9000,10.75,0.008333333333333333
215,9000,10.75,0.008888888888888889
215,9000,10.75,0.009444444444444445
215,9000,10.75,0.01
215,9000,20.5,0.005
215,9000,20.5,0.005555555555555556
215,9000,20.5,0.006111111111111111
215,9000,20.5,0.006666666666666666
215,9000,20.5,0.007222222222222222
215,9000,20.5,0.0077777777777777776
215,9000,20.5,0.008333333333333333
215,9000,20.5,0.008888888888888889
215,9000,20.5,0.009444444444444445
215,9000,20.5,0.01
215,9000,30.25,0.005
215,9000,30.25,0.005555555555555556
215,9000,30.25,0.006111111111111111
215,9000,30.25,0.006666666666666666
215,9000,30.25,0.007222222222222222
215,9000,30.25,0.0077777777777777776
215,9000,30.25,0.008333333333333333
215,9000,30.25,0.008888888888888889
215,9000,30.25,0.009444444444444445
215,9000,30.25,0.01
215,9000,40.0,0.005
215,9000,40.0,0.005555555555555556
215,9000,40.0,0.006111111111111111
215,9000,40.0,0.006666666666666666
